,bitcoin,ethereum,tether,dogecoin,usd coin,bitcoin_Close_x,ethereum_Close_x,tether_Close_x,bitcoin_Close_y,ethereum_Close_y,tether_Close_y,dogecoin_Close_x,bitcoin_Close,ethereum_Close,tether_Close,dogecoin_Close_y
2017-12-01,34.0,22.0,24.0,0.0,22.0,10975.599609375,466.5400085449219,1.0097800493240356,10975.599609375,466.5400085449219,1.0097800493240356,0.002148000057786703,10975.599609375,466.5400085449219,1.0097800493240356,0.002148000057786703
2017-12-02,23.0,21.0,32.0,0.0,19.0,11074.599609375,463.4490051269531,0.9996539950370789,11074.599609375,463.4490051269531,0.9996539950370789,0.0021490000654011965,11074.599609375,463.4490051269531,0.9996539950370789,0.0021490000654011965
2017-12-03,22.0,20.0,24.0,0.0,24.0,11323.2001953125,465.8529968261719,1.0006599426269531,11323.2001953125,465.8529968261719,1.0006599426269531,0.002222999930381775,11323.2001953125,465.8529968261719,1.0006599426269531,0.002222999930381775
2017-12-04,28.0,22.0,33.0,0.0,15.0,11657.2001953125,470.2040100097656,1.0036699771881104,11657.2001953125,470.2040100097656,1.0036699771881104,0.0024629998952150345,11657.2001953125,470.2040100097656,1.0036699771881104,0.0024629998952150345
2017-12-05,28.0,23.0,46.0,0.0,16.0,11916.7001953125,463.281005859375,1.0019700527191162,11916.7001953125,463.281005859375,1.0019700527191162,0.0024790000170469284,11916.7001953125,463.281005859375,1.0019700527191162,0.0024790000170469284
2017-12-06,42.0,33.0,41.0,0.0,33.0,14291.5,428.5880126953125,1.009909987449646,14291.5,428.5880126953125,1.009909987449646,0.0026630000211298466,14291.5,428.5880126953125,1.009909987449646,0.0026630000211298466
2017-12-07,100.0,47.0,46.0,0.0,46.0,17899.69921875,434.4079895019531,1.0316599607467651,17899.69921875,434.4079895019531,1.0316599607467651,0.0027199999894946814,17899.69921875,434.4079895019531,1.0316599607467651,0.0027199999894946814
2017-12-08,85.0,37.0,36.0,0.0,48.0,16569.400390625,456.031005859375,1.0176000595092773,16569.400390625,456.031005859375,1.0176000595092773,0.002778999973088503,16569.400390625,456.031005859375,1.0176000595092773,0.002778999973088503
2017-12-09,54.0,35.0,24.0,0.0,42.0,15178.2001953125,473.50201416015625,1.0171300172805786,15178.2001953125,473.50201416015625,1.0171300172805786,0.002616999903693795,15178.2001953125,473.50201416015625,1.0171300172805786,0.002616999903693795
2017-12-10,49.0,25.0,36.0,0.0,36.0,15455.400390625,441.72100830078125,1.0177500247955322,15455.400390625,441.72100830078125,1.0177500247955322,0.0025470000691711903,15455.400390625,441.72100830078125,1.0177500247955322,0.0025470000691711903
2017-12-11,56.0,30.0,32.0,0.0,40.0,16936.80078125,515.135986328125,1.0185600519180298,16936.80078125,515.135986328125,1.0185600519180298,0.0027979998849332333,16936.80078125,515.135986328125,1.0185600519180298,0.0027979998849332333
2017-12-12,57.0,55.0,38.0,1.0,52.0,17415.400390625,651.4310302734375,1.0778800249099731,17415.400390625,651.4310302734375,1.0778800249099731,0.00330400001257658,17415.400390625,651.4310302734375,1.0778800249099731,0.00330400001257658
2017-12-13,47.0,58.0,39.0,1.0,54.0,16408.19921875,702.7670288085938,1.0271600484848022,16408.19921875,702.7670288085938,1.0271600484848022,0.003461000043898821,16408.19921875,702.7670288085938,1.0271600484848022,0.003461000043898821
2017-12-14,40.0,42.0,37.0,1.0,63.0,16564.0,695.8159790039062,1.0081900358200073,16564.0,695.8159790039062,1.0081900358200073,0.0037090000696480274,16564.0,695.8159790039062,1.0081900358200073,0.0037090000696480274
2017-12-15,36.0,32.0,34.0,0.0,57.0,17706.900390625,684.447998046875,1.0161000490188599,17706.900390625,684.447998046875,1.0161000490188599,0.0037620000075548887,17706.900390625,684.447998046875,1.0161000490188599,0.0037620000075548887
2017-12-16,38.0,28.0,39.0,1.0,47.0,19497.400390625,696.208984375,1.0074199438095093,19497.400390625,696.208984375,1.0074199438095093,0.005932999774813652,19497.400390625,696.208984375,1.0074199438095093,0.005932999774813652
2017-12-17,39.0,27.0,31.0,1.0,64.0,19140.80078125,719.9749755859375,1.0092400312423706,19140.80078125,719.9749755859375,1.0092400312423706,0.00598399993032217,19140.80078125,719.9749755859375,1.0092400312423706,0.00598399993032217
2017-12-18,42.0,30.0,44.0,1.0,63.0,19114.19921875,794.64501953125,1.0130200386047363,19114.19921875,794.64501953125,1.0130200386047363,0.006432999856770039,19114.19921875,794.64501953125,1.0130200386047363,0.006432999856770039
2017-12-19,42.0,45.0,40.0,1.0,66.0,17776.69921875,826.822998046875,1.0106799602508545,17776.69921875,826.822998046875,1.0106799602508545,0.005665999837219715,17776.69921875,826.822998046875,1.0106799602508545,0.005665999837219715
2017-12-20,67.0,36.0,36.0,1.0,60.0,16624.599609375,819.0859985351562,1.0001800060272217,16624.599609375,819.0859985351562,1.0001800060272217,0.006661000195890665,16624.599609375,819.0859985351562,1.0001800060272217,0.006661000195890665
2017-12-21,44.0,32.0,44.0,1.0,61.0,15802.900390625,821.06298828125,1.0092099905014038,15802.900390625,821.06298828125,1.0092099905014038,0.007424999959766865,15802.900390625,821.06298828125,1.0092099905014038,0.007424999959766865
2017-12-22,91.0,44.0,45.0,1.0,62.0,13831.7998046875,674.8599853515625,1.0179500579833984,13831.7998046875,674.8599853515625,1.0179500579833984,0.006053999997675419,13831.7998046875,674.8599853515625,1.0179500579833984,0.006053999997675419
2017-12-23,54.0,27.0,48.0,1.0,54.0,14699.2001953125,719.3870239257812,1.045259952545166,14699.2001953125,719.3870239257812,1.045259952545166,0.007259000092744827,14699.2001953125,719.3870239257812,1.045259952545166,0.007259000092744827
2017-12-24,37.0,23.0,44.0,1.0,50.0,13925.7998046875,694.1480102539062,1.0230300426483154,13925.7998046875,694.1480102539062,1.0230300426483154,0.008581999689340591,13925.7998046875,694.1480102539062,1.0230300426483154,0.008581999689340591
2017-12-25,31.0,22.0,35.0,1.0,40.0,14026.599609375,765.833984375,1.0111299753189087,14026.599609375,765.833984375,1.0111299753189087,0.008930999785661697,14026.599609375,765.833984375,1.0111299753189087,0.008930999785661697
2017-12-26,33.0,20.0,32.0,1.0,50.0,16099.7998046875,773.8359985351562,1.0040700435638428,16099.7998046875,773.8359985351562,1.0040700435638428,0.009410999715328217,16099.7998046875,773.8359985351562,1.0040700435638428,0.009410999715328217
2017-12-27,31.0,23.0,27.0,1.0,55.0,15838.5,762.8419799804688,1.003659963607788,15838.5,762.8419799804688,1.003659963607788,0.008871999569237232,15838.5,762.8419799804688,1.003659963607788,0.008871999569237232
2017-12-28,31.0,23.0,33.0,1.0,43.0,14606.5,737.0230102539062,1.0065900087356567,14606.5,737.0230102539062,1.0065900087356567,0.008485999889671803,14606.5,737.0230102539062,1.0065900087356567,0.008485999889671803
2017-12-29,26.0,22.0,36.0,1.0,57.0,14656.2001953125,753.5919799804688,1.0056400299072266,14656.2001953125,753.5919799804688,1.0056400299072266,0.00939099956303835,14656.2001953125,753.5919799804688,1.0056400299072266,0.00939099956303835
2017-12-30,25.0,20.0,49.0,1.0,68.0,12952.2001953125,717.2570190429688,1.0213500261306763,12952.2001953125,717.2570190429688,1.0213500261306763,0.007860000245273113,12952.2001953125,717.2570190429688,1.0213500261306763,0.007860000245273113
2017-12-31,19.0,17.0,23.0,1.0,48.0,14156.400390625,756.7329711914062,1.0122599601745605,14156.400390625,756.7329711914062,1.0122599601745605,0.00897200033068657,14156.400390625,756.7329711914062,1.0122599601745605,0.00897200033068657
2018-01-01,15.0,13.0,32.0,0.0,39.0,13657.2001953125,772.6409912109375,1.0072799921035767,13657.2001953125,772.6409912109375,1.0072799921035767,0.00890900008380413,13657.2001953125,772.6409912109375,1.0072799921035767,0.00890900008380413
2018-01-02,24.0,32.0,31.0,1.0,69.0,14982.099609375,884.4439697265625,1.0048999786376953,14982.099609375,884.4439697265625,1.0048999786376953,0.009145000018179417,14982.099609375,884.4439697265625,1.0048999786376953,0.009145000018179417
2018-01-03,24.0,32.0,32.0,1.0,74.0,15201.0,962.719970703125,1.0134400129318237,15201.0,962.719970703125,1.0134400129318237,0.009320000186562538,15201.0,962.719970703125,1.0134400129318237,0.009320000186562538
2018-01-04,23.0,42.0,42.0,1.0,99.0,15599.2001953125,980.9219970703125,1.0025299787521362,15599.2001953125,980.9219970703125,1.0025299787521362,0.009643999859690666,15599.2001953125,980.9219970703125,1.0025299787521362,0.009643999859690666
2018-01-05,22.0,35.0,33.0,1.0,94.0,17429.5,997.719970703125,0.9986339807510376,17429.5,997.719970703125,0.9986339807510376,0.012167000211775303,17429.5,997.719970703125,0.9986339807510376,0.012167000211775303
2018-01-06,19.0,31.0,44.0,2.0,100.0,17527.0,1041.6800537109375,1.0089900493621826,17527.0,1041.6800537109375,1.0089900493621826,0.014863000251352787,17527.0,1041.6800537109375,1.0089900493621826,0.014863000251352787
2018-01-07,17.0,33.0,31.0,1.0,81.0,16477.599609375,1153.1700439453125,1.0015699863433838,16477.599609375,1153.1700439453125,1.0015699863433838,0.01708799973130226,16477.599609375,1153.1700439453125,1.0015699863433838,0.01708799973130226
2018-01-08,22.0,46.0,34.0,2.0,65.0,15170.099609375,1148.530029296875,1.0093200206756592,15170.099609375,1148.530029296875,1.0093200206756592,0.015045000240206718,15170.099609375,1148.530029296875,1.0093200206756592,0.015045000240206718
2018-01-09,20.0,42.0,25.0,1.0,74.0,14595.400390625,1299.739990234375,1.0059900283813477,14595.400390625,1299.739990234375,1.0059900283813477,0.013419999741017818,14595.400390625,1299.739990234375,1.0059900283813477,0.013419999741017818
2018-01-10,21.0,57.0,26.0,1.0,75.0,14973.2998046875,1255.8199462890625,1.0012799501419067,14973.2998046875,1255.8199462890625,1.0012799501419067,0.013101999647915363,14973.2998046875,1255.8199462890625,1.0012799501419067,0.013101999647915363
2018-01-11,25.0,42.0,46.0,1.0,50.0,13405.7998046875,1154.9300537109375,1.001710057258606,13405.7998046875,1154.9300537109375,1.001710057258606,0.011469000019133091,13405.7998046875,1154.9300537109375,1.001710057258606,0.011469000019133091
2018-01-12,18.0,30.0,32.0,1.0,57.0,13980.599609375,1273.199951171875,1.0060800313949585,13980.599609375,1273.199951171875,1.0060800313949585,0.013055999763309956,13980.599609375,1273.199951171875,1.0060800313949585,0.013055999763309956
2018-01-13,15.0,33.0,32.0,1.0,56.0,14360.2001953125,1396.4200439453125,1.002020001411438,14360.2001953125,1396.4200439453125,1.002020001411438,0.013023000210523605,14360.2001953125,1396.4200439453125,1.002020001411438,0.013023000210523605
2018-01-14,13.0,27.0,28.0,0.0,37.0,13772.0,1366.77001953125,1.0161199569702148,13772.0,1366.77001953125,1.0161199569702148,0.011683999560773373,13772.0,1366.77001953125,1.0161199569702148,0.011683999560773373
2018-01-15,13.0,23.0,34.0,0.0,35.0,13819.7998046875,1291.9200439453125,1.0066200494766235,13819.7998046875,1291.9200439453125,1.0066200494766235,0.009856999851763248,13819.7998046875,1291.9200439453125,1.0066200494766235,0.009856999851763248
2018-01-16,37.0,43.0,49.0,1.0,38.0,11490.5,1053.68994140625,1.0341500043869019,11490.5,1053.68994140625,1.0341500043869019,0.006821999792009592,11490.5,1053.68994140625,1.0341500043869019,0.006821999792009592
2018-01-17,52.0,49.0,74.0,1.0,37.0,11188.599609375,1014.25,1.0145299434661865,11188.599609375,1014.25,1.0145299434661865,0.007648000027984381,11188.599609375,1014.25,1.0145299434661865,0.007648000027984381
2018-01-18,33.0,31.0,45.0,1.0,49.0,11474.900390625,1036.280029296875,1.023110032081604,11474.900390625,1036.280029296875,1.023110032081604,0.00796900037676096,11474.900390625,1036.280029296875,1.023110032081604,0.00796900037676096
2018-01-19,22.0,23.0,45.0,0.0,28.0,11607.400390625,1039.0999755859375,1.004539966583252,11607.400390625,1039.0999755859375,1.004539966583252,0.007871000096201897,11607.400390625,1039.0999755859375,1.004539966583252,0.007871000096201897
2018-01-20,15.0,23.0,45.0,0.0,30.0,12899.2001953125,1155.1500244140625,1.0011099576950073,12899.2001953125,1155.1500244140625,1.0011099576950073,0.008448000065982342,12899.2001953125,1155.1500244140625,1.0011099576950073,0.008448000065982342
2018-01-21,14.0,20.0,48.0,0.0,30.0,11600.099609375,1049.5799560546875,0.9998610019683838,11600.099609375,1049.5799560546875,0.9998610019683838,0.0071310000494122505,11600.099609375,1049.5799560546875,0.9998610019683838,0.0071310000494122505
2018-01-22,19.0,20.0,36.0,0.0,22.0,10931.400390625,1003.260009765625,1.0050400495529175,10931.400390625,1003.260009765625,1.0050400495529175,0.00673400005325675,10931.400390625,1003.260009765625,1.0050400495529175,0.00673400005325675
2018-01-23,19.0,19.0,41.0,0.0,30.0,10868.400390625,986.22900390625,1.0050499439239502,10868.400390625,986.22900390625,1.0050499439239502,0.006672999821603298,10868.400390625,986.22900390625,1.0050499439239502,0.006672999821603298
2018-01-24,17.0,19.0,34.0,0.0,32.0,11359.400390625,1058.780029296875,0.997484028339386,11359.400390625,1058.780029296875,0.997484028339386,0.007083000149577856,11359.400390625,1058.780029296875,0.997484028339386,0.007083000149577856
2018-01-25,16.0,18.0,31.0,0.0,24.0,11259.400390625,1056.030029296875,0.9995949864387512,11259.400390625,1056.030029296875,0.9995949864387512,0.007666999939829111,11259.400390625,1056.030029296875,0.9995949864387512,0.007666999939829111
2018-01-26,15.0,16.0,32.0,0.0,24.0,11171.400390625,1055.1700439453125,1.004140019416809,11171.400390625,1055.1700439453125,1.004140019416809,0.007236999925225973,11171.400390625,1055.1700439453125,1.004140019416809,0.007236999925225973
2018-01-27,13.0,16.0,39.0,0.0,28.0,11440.7001953125,1107.0699462890625,0.9933249950408936,11440.7001953125,1107.0699462890625,0.9933249950408936,0.007373000029474497,11440.7001953125,1107.0699462890625,0.9933249950408936,0.007373000029474497
2018-01-28,12.0,22.0,48.0,0.0,23.0,11786.2998046875,1246.010009765625,0.988789975643158,11786.2998046875,1246.010009765625,0.988789975643158,0.007464999798685312,11786.2998046875,1246.010009765625,0.988789975643158,0.007464999798685312
2018-01-29,12.0,16.0,60.0,0.0,16.0,11296.400390625,1182.3599853515625,0.9953190088272095,11296.400390625,1182.3599853515625,0.9953190088272095,0.0069670001976192,11296.400390625,1182.3599853515625,0.9953190088272095,0.0069670001976192
2018-01-30,15.0,17.0,100.0,0.0,21.0,10106.2998046875,1071.1300048828125,0.98648601770401,10106.2998046875,1071.1300048828125,0.98648601770401,0.006023999769240618,10106.2998046875,1071.1300048828125,0.98648601770401,0.006023999769240618
2018-01-31,16.0,16.0,83.0,0.0,22.0,10221.099609375,1118.31005859375,0.9902740120887756,10221.099609375,1118.31005859375,0.9902740120887756,0.006010000128298998,10221.099609375,1118.31005859375,0.9902740120887756,0.006010000128298998
2018-02-01,22.0,19.0,74.0,0.0,14.0,9170.5400390625,1036.7900390625,0.986939013004303,9170.5400390625,1036.7900390625,0.986939013004303,0.005028999876230955,9170.5400390625,1036.7900390625,0.986939013004303,0.005028999876230955
2018-02-02,32.0,27.0,84.0,0.0,13.0,8830.75,915.7849731445312,0.9907469749450684,8830.75,915.7849731445312,0.9907469749450684,0.004474999848753214,8830.75,915.7849731445312,0.9907469749450684,0.004474999848753214
2018-02-03,17.0,17.0,61.0,0.0,15.0,9174.91015625,964.0189819335938,1.0013099908828735,9174.91015625,964.0189819335938,1.0013099908828735,0.005164000205695629,9174.91015625,964.0189819335938,1.0013099908828735,0.005164000205695629
2018-02-04,13.0,15.0,46.0,0.0,24.0,8277.009765625,834.6820068359375,1.0101300477981567,8277.009765625,834.6820068359375,1.0101300477981567,0.004399000201374292,8277.009765625,834.6820068359375,1.0101300477981567,0.004399000201374292
2018-02-05,31.0,22.0,66.0,0.0,23.0,6955.27001953125,697.9509887695312,0.9963080286979675,6955.27001953125,697.9509887695312,0.9963080286979675,0.0035329998936504126,6955.27001953125,697.9509887695312,0.9963080286979675,0.0035329998936504126
2018-02-06,39.0,25.0,66.0,0.0,13.0,7754.0,793.1220092773438,1.0100899934768677,7754.0,793.1220092773438,1.0100899934768677,0.004360999912023544,7754.0,793.1220092773438,1.0100899934768677,0.004360999912023544
2018-02-07,23.0,15.0,42.0,0.0,19.0,7621.2998046875,757.0679931640625,1.0013999938964844,7621.2998046875,757.0679931640625,1.0013999938964844,0.004296999890357256,7621.2998046875,757.0679931640625,1.0013999938964844,0.004296999890357256
2018-02-08,19.0,15.0,35.0,0.0,14.0,8265.58984375,817.8070068359375,1.0189100503921509,8265.58984375,817.8070068359375,1.0189100503921509,0.00456599984318018,8265.58984375,817.8070068359375,1.0189100503921509,0.00456599984318018
2018-02-09,14.0,13.0,35.0,0.0,9.0,8736.98046875,883.864990234375,1.0021100044250488,8736.98046875,883.864990234375,1.0021100044250488,0.004999999888241291,8736.98046875,883.864990234375,1.0021100044250488,0.004999999888241291
2018-02-10,12.0,12.0,36.0,0.0,11.0,8621.900390625,860.4149780273438,1.0037000179290771,8621.900390625,860.4149780273438,1.0037000179290771,0.004989000037312508,8621.900390625,860.4149780273438,1.0037000179290771,0.004989000037312508
2018-02-11,11.0,10.0,32.0,0.0,14.0,8129.97021484375,814.6599731445312,0.9992510080337524,8129.97021484375,814.6599731445312,0.9992510080337524,0.00495600001886487,8129.97021484375,814.6599731445312,0.9992510080337524,0.00495600001886487
2018-02-12,12.0,10.0,32.0,0.0,11.0,8926.5703125,868.7069702148438,1.0000900030136108,8926.5703125,868.7069702148438,1.0000900030136108,0.0054720002226531506,8926.5703125,868.7069702148438,1.0000900030136108,0.0054720002226531506
2018-02-13,11.0,12.0,38.0,0.0,14.0,8598.3095703125,845.2579956054688,1.001099944114685,8598.3095703125,845.2579956054688,1.001099944114685,0.005638000089675188,8598.3095703125,845.2579956054688,1.001099944114685,0.005638000089675188
2018-02-14,11.0,12.0,36.0,0.0,12.0,9494.6298828125,923.5609741210938,1.0007699728012085,9494.6298828125,923.5609741210938,1.0007699728012085,0.006730000022798777,9494.6298828125,923.5609741210938,1.0007699728012085,0.006730000022798777
2018-02-15,11.0,13.0,32.0,0.0,16.0,10166.400390625,936.9760131835938,1.0054099559783936,10166.400390625,936.9760131835938,1.0054099559783936,0.007346999831497669,10166.400390625,936.9760131835938,1.0054099559783936,0.007346999831497669
2018-02-16,11.0,10.0,30.0,0.0,11.0,10233.900390625,944.2100219726562,1.0020999908447266,10233.900390625,944.2100219726562,1.0020999908447266,0.007034000009298325,10233.900390625,944.2100219726562,1.0020999908447266,0.007034000009298325
2018-02-17,10.0,11.0,27.0,0.0,19.0,11112.7001953125,974.114990234375,1.0037000179290771,11112.7001953125,974.114990234375,1.0037000179290771,0.0070489998906850815,11112.7001953125,974.114990234375,1.0037000179290771,0.0070489998906850815
2018-02-18,11.0,10.0,27.0,0.0,20.0,10551.7998046875,923.9210205078125,1.0051900148391724,10551.7998046875,923.9210205078125,1.0051900148391724,0.006424000021070242,10551.7998046875,923.9210205078125,1.0051900148391724,0.006424000021070242
2018-02-19,9.0,10.0,22.0,0.0,14.0,11225.2998046875,943.864990234375,1.0006099939346313,11225.2998046875,943.864990234375,1.0006099939346313,0.006697000004351139,11225.2998046875,943.864990234375,1.0006099939346313,0.006697000004351139
2018-02-20,11.0,13.0,28.0,0.0,16.0,11403.7001953125,895.3709716796875,1.0006099939346313,11403.7001953125,895.3709716796875,1.0006099939346313,0.0070940000005066395,11403.7001953125,895.3709716796875,1.0006099939346313,0.0070940000005066395
2018-02-21,11.0,11.0,33.0,0.0,15.0,10690.400390625,849.9710083007812,1.0009700059890747,10690.400390625,849.9710083007812,1.0009700059890747,0.006581000052392483,10690.400390625,849.9710083007812,1.0009700059890747,0.006581000052392483
2018-02-22,10.0,10.0,34.0,0.0,11.0,10005.0,812.844970703125,1.0040899515151978,10005.0,812.844970703125,1.0040899515151978,0.006258999928832054,10005.0,812.844970703125,1.0040899515151978,0.006258999928832054
2018-02-23,8.0,9.0,21.0,0.0,5.0,10301.099609375,864.1890258789062,1.0015699863433838,10301.099609375,864.1890258789062,1.0015699863433838,0.006647999864071608,10301.099609375,864.1890258789062,1.0015699863433838,0.006647999864071608
2018-02-24,8.0,8.0,24.0,0.0,11.0,9813.0703125,840.5150146484375,1.0028400421142578,9813.0703125,840.5150146484375,1.0028400421142578,0.0063240001909434795,9813.0703125,840.5150146484375,1.0028400421142578,0.0063240001909434795
2018-02-25,8.0,8.0,31.0,0.0,13.0,9664.73046875,844.8099975585938,1.0003399848937988,9664.73046875,844.8099975585938,1.0003399848937988,0.006142000202089548,9664.73046875,844.8099975585938,1.0003399848937988,0.006142000202089548
2018-02-26,8.0,8.0,21.0,0.0,16.0,10366.7001953125,869.3150024414062,0.9995610117912292,10366.7001953125,869.3150024414062,0.9995610117912292,0.0063390000723302364,10366.7001953125,869.3150024414062,0.9995610117912292,0.0063390000723302364
2018-02-27,9.0,8.0,24.0,0.0,14.0,10725.599609375,878.2650146484375,1.0005199909210205,10725.599609375,878.2650146484375,1.0005199909210205,0.006291000172495842,10725.599609375,878.2650146484375,1.0005199909210205,0.006291000172495842
2018-02-28,8.0,8.0,23.0,0.0,10.0,10397.900390625,855.198974609375,0.9989029765129089,10397.900390625,855.198974609375,0.9989029765129089,0.006018000189214945,10397.900390625,855.198974609375,0.9989029765129089,0.006018000189214945
2018-03-01,8.0,9.0,23.0,0.0,11.0,10951.0,872.2000122070312,1.0004199743270874,10951.0,872.2000122070312,1.0004199743270874,0.006215000059455633,10951.0,872.2000122070312,1.0004199743270874,0.006215000059455633
2018-03-02,8.0,7.0,24.0,0.0,7.0,11086.400390625,856.85302734375,0.9997299909591675,11086.400390625,856.85302734375,0.9997299909591675,0.005481999833136797,11086.400390625,856.85302734375,0.9997299909591675,0.005481999833136797
2018-03-03,7.0,7.0,32.0,0.0,11.0,11489.7001953125,857.2249755859375,1.0008699893951416,11489.7001953125,857.2249755859375,1.0008699893951416,0.0053010000847280025,11489.7001953125,857.2249755859375,1.0008699893951416,0.0053010000847280025
2018-03-04,7.0,7.0,29.0,0.0,8.0,11512.599609375,866.677978515625,0.9976119995117188,11512.599609375,866.677978515625,0.9976119995117188,0.005501999985426664,11512.599609375,866.677978515625,0.9976119995117188,0.005501999985426664
2018-03-05,7.0,8.0,25.0,0.0,11.0,11573.2998046875,853.6840209960938,0.9988639950752258,11573.2998046875,853.6840209960938,0.9988639950752258,0.005218000151216984,11573.2998046875,853.6840209960938,0.9988639950752258,0.005218000151216984
