,id,text,text_compound,text_pos,text_neu,text_neg,text_sent,token_text
48,2022-04-14 20:56:01,XRP getting ready fly moon xrp ripple bitcoin binance altcoin httpstco0XTd1l2sv,0.3612,0.2,0.8,0.0,1,"['XRP', 'getting', 'ready', 'fly', 'moon', 'xrp', 'ripple', 'bitcoin', 'binance', 'altcoin', 'httpstco0XTd1l2sv']"
49,2022-04-14 20:56:00,Leerzeit XRPNZL Yeah calm fuck down Cringe,0.0,0.375,0.333,0.292,0,"['Leerzeit', 'XRPNZL', 'Yeah', 'calm', 'fuck', 'Cringe']"
50,2022-04-14 20:55:58,kennysm1297483 2020Vision PMaryTim1 jonny5bear Collect47 LuisRC44 Quin4Trump signew robcarlson20 traveler002 Larryputt Conservgurl28 UnaAltaVolta PatriotsVsLies cutiemcbeal1 MarilynLavala kcinor FLMrs4TRUMP Bob301613 nightwarrior603 Americanism37 VRadke LaughTrackIts1 MysticArrow81838FreemanRob JoanneLuvsGod CanYouHearMe15 acsxrp ernestleenot Rosa57320797 HarryMi4774146 Lauri1960 TomNeverwinter KesselMatty AdorablePups5 nYywydD81pg6oc ICanPlainlySee jesster00420 ChiarelloRob ryan07jack Potomacbeat DamonCros1 Atticus513746 NoMoreBlu1 gmanpass JimEaglePatriot satansradio666 jddoug Moxystar2 MyQueenRedVenus httpstcodPJRfPzQOV,0.0,0.0,1.0,0.0,0,"['kennysm1297483', '2020Vision', 'PMaryTim1', 'jonny5bear', 'Collect47', 'LuisRC44', 'Quin4Trump', 'signew', 'robcarlson20', 'traveler002', 'Larryputt', 'Conservgurl28', 'UnaAltaVolta', 'PatriotsVsLies', 'cutiemcbeal1', 'MarilynLavala', 'kcinor', 'FLMrs4TRUMP', 'Bob301613', 'nightwarrior603', 'Americanism37', 'VRadke', 'LaughTrackIts1', 'MysticArrow81838FreemanRob', 'JoanneLuvsGod', 'CanYouHearMe15', 'acsxrp', 'ernestleenot', 'Rosa57320797', 'HarryMi4774146', 'Lauri1960', 'TomNeverwinter', 'KesselMatty', 'AdorablePups5', 'nYywydD81pg6oc', 'ICanPlainlySee', 'jesster00420', 'ChiarelloRob', 'ryan07jack', 'Potomacbeat', 'DamonCros1', 'Atticus513746', 'NoMoreBlu1', 'gmanpass', 'JimEaglePatriot', 'satansradio666', 'jddoug', 'Moxystar2', 'MyQueenRedVenus', 'httpstcodPJRfPzQOV']"
51,2022-04-14 20:55:58,Cake011838215305c8F0c2d69441035D3581d2a7 Polkado167AuiAgDGnpS7nMwcovCWdc3B3H7MmVtk3DYvKfcNu5LS1 Solana6AAMxdiZ77EyXGxJ3FJTssbQubd4GtBnZYudmUmfhnFF Matic011838215305c8F0c2d69441035D3581d2a7 Xrpr9bmgABPMJEXLShyLSAvgM7KoAJW5yKMfZ Crypto sexy  Korea,0.5267,0.327,0.673,0.0,1,"['Cake011838215305c8F0c2d69441035D3581d2a7', 'Polkado167AuiAgDGnpS7nMwcovCWdc3B3H7MmVtk3DYvKfcNu5LS1', 'Solana6AAMxdiZ77EyXGxJ3FJTssbQubd4GtBnZYudmUmfhnFF', 'Matic011838215305c8F0c2d69441035D3581d2a7', 'Xrpr9bmgABPMJEXLShyLSAvgM7KoAJW5yKMfZ', 'Crypto', 'sexy', 'Korea']"
52,2022-04-14 20:55:57,look rules dont miss xrp garlinghouse httpstcoj8jnNcVYEa,0.1139,0.194,0.806,0.0,1,"['look', 'rule', 'dont', 'miss', 'xrp', 'garlinghouse', 'httpstcoj8jnNcVYEa']"
53,2022-04-14 20:55:55,RT ChibsNft Minting Pre sale Give Away  To Join1Follow RT Comment Amazing 2Tag Friends 3Join Our Discord,0.6369,0.292,0.593,0.114,1,"['RT', 'ChibsNft', 'Minting', 'Pre', 'sale', 'Give', 'Away', 'To', 'Join1Follow', 'RT', 'Comment', 'Amazing', '2Tag', 'Friends', '3Join', 'Our', 'Discord']"
54,2022-04-14 20:55:55,A very big win Ripple XRP httpstco2fjYrSpzG4,0.6222,0.449,0.551,0.0,1,"['A', 'big', 'win', 'Ripple', 'XRP', 'httpstco2fjYrSpzG4']"
55,2022-04-14 20:55:55,RT AnijaXRP       XRP httpstcorwvHQoy3E4,0.0,0.0,1.0,0.0,0,"['RT', 'AnijaXRP', 'XRP', 'httpstcorwvHQoy3E4']"
56,2022-04-14 20:55:54,BREAKING NEWS A class action lawsuit filed against exSEC Chairman Jay Clayton Director Corporation Finance Bill Hinman To SEC Take sweet dose medicine  XRP cryptocurrencies Ripple SEC CryptoNews xrpsec ETHGate lawsuit httpstcorfgoYMhvTC,0.0516,0.086,0.805,0.109,1,"['BREAKING', 'NEWS', 'A', 'class', 'action', 'lawsuit', 'filed', 'exSEC', 'Chairman', 'Jay', 'Clayton', 'Director', 'Corporation', 'Finance', 'Bill', 'Hinman', 'To', 'SEC', 'Take', 'sweet', 'dose', 'medicine', 'XRP', 'cryptocurrencies', 'Ripple', 'SEC', 'CryptoNews', 'xrpsec', 'ETHGate', 'lawsuit', 'httpstcorfgoYMhvTC']"
57,2022-04-14 20:55:50,aaronjeffrie12 XRPGAMER httpstcodPJRfPzQOV,0.0,0.0,1.0,0.0,0,"['aaronjeffrie12', 'XRPGAMER', 'httpstcodPJRfPzQOV']"
