,id,text,text_compound,text_pos,text_neu,text_neg,text_sent,token_text
87,2022-04-14 20:51:06,RT RegToshi GemmMinato ShibaMinato MinatoKanjiArmy MinatoKanji Looks awesome Gemm Even u MINATO lfgooooooo  Eth ,0.6249,0.255,0.745,0.0,1,"['RT', 'RegToshi', 'GemmMinato', 'ShibaMinato', 'MinatoKanjiArmy', 'MinatoKanji', 'Looks', 'awesome', 'Gemm', 'Even', 'MINATO', 'lfgooooooo', 'Eth']"
88,2022-04-14 20:51:05,Rich Dad Poor Dad Author Says One Ethereum Competitor Is Just Getting Started Predicts Inflation Will Wipe Out US Economy httpstcokTZUB4Jo0H,0.128,0.14,0.739,0.121,1,"['Rich', 'Dad', 'Poor', 'Dad', 'Author', 'Says', 'One', 'Ethereum', 'Competitor', 'Is', 'Just', 'Getting', 'Started', 'Predicts', 'Inflation', 'Will', 'Wipe', 'Out', 'US', 'Economy', 'httpstcokTZUB4Jo0H']"
89,2022-04-14 20:51:05,ETHGate xrp Ripple crypto clarity Corruption Ethereum SECcorruption SECMafia Theyallgoingtojail GaryGensler SECGov VitalikButerin ethereumJoseph httpstcoE0bV216su,0.4019,0.162,0.838,0.0,1,"['ETHGate', 'xrp', 'Ripple', 'crypto', 'clarity', 'Corruption', 'Ethereum', 'SECcorruption', 'SECMafia', 'Theyallgoingtojail', 'GaryGensler', 'SECGov', 'VitalikButerin', 'ethereumJoseph', 'httpstcoE0bV216su']"
90,2022-04-14 20:51:04,RT VispXofficial VispX Ecosystem Explained Delivering innovation dual model launchpad powered high quality projects B,0.3818,0.167,0.833,0.0,1,"['RT', 'VispXofficial', 'VispX', 'Ecosystem', 'Explained', 'Delivering', 'innovation', 'dual', 'model', 'launchpad', 'powered', 'high', 'quality', 'project', 'B']"
91,2022-04-14 20:51:03,888Velvet We short time Bitcoin never rises summer Ethereum merge postpone June fall What think about,-0.2263,0.0,0.888,0.112,-1,"['888Velvet', 'We', 'short', 'time', 'Bitcoin', 'never', 'rise', 'summer', 'Ethereum', 'merge', 'postpone', 'June', 'fall', 'What', 'think']"
92,2022-04-14 20:51:03,Domain name sale httpstcoYQ1uuSekR Nft OpenSea Ethereum Airdrop Metaverse GameFi gaming Web3 domainnames DomainNameForSale,0.0,0.0,1.0,0.0,0,"['Domain', 'name', 'sale', 'httpstcoYQ1uuSekR', 'Nft', 'OpenSea', 'Ethereum', 'Airdrop', 'Metaverse', 'GameFi', 'gaming', 'Web3', 'domainnames', 'DomainNameForSale']"
93,2022-04-14 20:51:02,RT VogelhausNFT Whos collecting NfTmusic  This beauty also grants WL spot steezyapegang upcoming Generative NFTComm,0.6908,0.305,0.695,0.0,1,"['RT', 'VogelhausNFT', 'Whos', 'collecting', 'NfTmusic', 'This', 'beauty', 'also', 'grant', 'WL', 'spot', 'steezyapegang', 'upcoming', 'Generative', 'NFTComm']"
94,2022-04-14 20:51:01,ETHereum ETH impulse bar 307725  308697 ETH Bar close 30178 Crypto short term volatility detection,0.0,0.0,1.0,0.0,0,"['ETHereum', 'ETH', 'impulse', 'bar', '307725', '308697', 'ETH', 'Bar', 'close', '30178', 'Crypto', 'short', 'term', 'volatility', 'detection']"
95,2022-04-14 20:51:01,VerfiedAirdrop Good project naufalbayanaka faisalabian naufalfadlan Clockx24 UTK Ethereum,0.4404,0.266,0.734,0.0,1,"['VerfiedAirdrop', 'Good', 'project', 'naufalbayanaka', 'faisalabian', 'naufalfadlan', 'Clockx24', 'UTK', 'Ethereum']"
96,2022-04-14 20:50:59,RT JacobsenStamp AMAZING Terra bought another100 million Bitcoin becoming18th largest HOLDER world   And,0.6739,0.274,0.726,0.0,1,"['RT', 'JacobsenStamp', 'AMAZING', 'Terra', 'bought', 'another100', 'million', 'Bitcoin', 'becoming18th', 'largest', 'HOLDER', 'world', 'And']"
97,2022-04-14 20:50:59,ABC Look I found Salvator Mund collectible httpstcoZkg5jMIqoa rarible ethereum nonfungible digitalasset nft via rarible,0.0,0.0,1.0,0.0,0,"['ABC', 'Look', 'I', 'found', 'Salvator', 'Mund', 'collectible', 'httpstcoZkg5jMIqoa', 'rarible', 'ethereum', 'nonfungible', 'digitalasset', 'nft', 'via', 'rarible']"
98,2022-04-14 20:50:58,Name Bancorp Supply 50000000000 Symbol BAP  RULES1 FOLLOW 2 RETWEET 3 COMMENT ERC20 AIRDROP ICO BITCOIN BLOCKCHAIN TOKEN GIVEAWAY Ethereum BNB httpstco8nsWGTiFLm httpstco39r9pPMcXt,0.0,0.0,1.0,0.0,0,"['Name', 'Bancorp', 'Supply', '50000000000', 'Symbol', 'BAP', 'RULES1', 'FOLLOW', '2', 'RETWEET', '3', 'COMMENT', 'ERC20', 'AIRDROP', 'ICO', 'BITCOIN', 'BLOCKCHAIN', 'TOKEN', 'GIVEAWAY', 'Ethereum', 'BNB', 'httpstco8nsWGTiFLm', 'httpstco39r9pPMcXt']"
99,2022-04-14 20:50:57,We know btc moon crypto binance cryptocurrency bitcoin eth ethereum httpstco2k7UpqC0BI,0.0,0.0,1.0,0.0,0,"['We', 'know', 'btc', 'moon', 'crypto', 'binance', 'cryptocurrency', 'bitcoin', 'eth', 'ethereum', 'httpstco2k7UpqC0BI']"
